property_id,city,latitude,longitude,rooms,square_meters,floor_value,floor_count,building_type,build_year,centre_distance,listing_type,price
a7beab57bc976009ab4b72c579debb41,lodz,51.74625,19.41029,3.0,53.0,3.0,4.0,blockOfFlats,1970.0,4.97,sale,370000
6c8edd71018d82a1cfc4ed6160021a08,lodz,51.79598273,19.38546181,3.0,52.42,3.0,4.0,blockOfFlats,1968.0,5.03,sale,430000
13073380acab3d2052dbb30acc05c1f5,lodz,51.73153,19.50134,2.0,40.6,4.0,4.0,blockOfFlats,1970.0,6.42,sale,345000
705026c9b8da2346bf5f6cc4ad12ba9d,lodz,51.7824959,19.5061907,1.0,30.74,3.0,5.0,apartmentBuilding,2024.0,3.54,sale,338000
db4bdde41f4ce74c17f341314212c4a4,lodz,51.77122,19.46325,4.0,91.6,1.0,3.0,tenement,1910.0,1.28,sale,644000
45da958a24a22d6432a2aaffb5e26b90,lodz,51.7971,19.4587,2.0,38.0,2.0,10.0,blockOfFlats,1975.0,1.75,sale,440000
4aaf700813d1e8ce654c1a69cc1da6db,lodz,51.77750843,19.47611072,2.0,64.21,3.0,4.0,blockOfFlats,1938.0,1.53,sale,455000
da92f294bb7baaa8ade1330eb4501a92,lodz,51.7595772,19.53017235,3.0,57.0,4.0,4.0,blockOfFlats,1978.0,5.73,sale,450000
f3c733445da1218735091e25097a7354,lodz,51.78329,19.43518,2.0,45.48,2.0,4.0,blockOfFlats,1965.0,1.36,sale,380000
9a0a766ba74041544b4d387dd900a878,lodz,51.75941585,19.48292954,1.0,25.61,9.0,10.0,blockOfFlats,1971.0,3.13,sale,218000
412b713d6ebec52acb8ec3dfe888c23b,lodz,51.7971,19.4463,2.0,44.67,1.0,10.0,blockOfFlats,1967.0,1.83,sale,470000
9da86845d2eeffd8943205fed4b31f00,lodz,51.7703,19.448,4.0,77.1,1.0,2.0,blockOfFlats,1920.0,1.33,sale,535000
ae51e52db2bec863c1b0cc4e19479cc1,lodz,51.783641,19.429857,2.0,45.64,2.0,4.0,blockOfFlats,1965.0,1.73,sale,380000
879ec0a3986d517a564cabab33008241,lodz,51.77432505,19.42196708,2.0,46.6,5.0,10.0,blockOfFlats,1970.0,2.39,sale,465000
ebc60c485f2ac5869b4dea17516c34ea,lodz,51.7970983,19.4593957,2.0,38.2,2.0,10.0,blockOfFlats,1971.0,1.76,sale,420000
9eb1f5d2941de2fd7f0b2c5cc0ca2407,lodz,51.7833,19.435,2.0,46.0,2.0,4.0,blockOfFlats,1965.0,1.37,sale,410000
b63c5ea0a3abf5f7388bde7299fefa25,lodz,51.79383281,19.40610409,4.0,71.19,4.0,10.0,blockOfFlats,1975.0,3.62,sale,520000
ef85561d5e8bb17899cc1d370f85d128,lodz,51.77013,19.47525,1.0,31.0,2.0,11.0,blockOfFlats,1980.0,1.89,sale,380000
887678eba585b65dec23db2dd50b9223,lodz,51.79195,19.48231,2.0,59.9,3.0,4.0,blockOfFlats,1965.0,2.22,sale,509900
e847d0bf60953b4a45149c8411608404,lodz,51.7731055,19.4594394,2.0,60.5,2.0,2.0,tenement,1960.0,0.99,sale,450000
612ad40c5cf09708937349535ff1cb62,lodz,51.75923408,19.52528,2.0,44.5,2.0,4.0,blockOfFlats,1980.0,5.45,sale,355000
ac75917d334882c6a6746832a1c8449e,lodz,51.7309,19.4325,2.0,52.5,1.0,2.0,apartmentBuilding,2017.0,5.83,sale,535000
a63cb9e9628856433998bb5b6addf38e,lodz,51.7467,19.49433,2.0,44.0,6.0,10.0,blockOfFlats,1980.0,4.73,sale,405000
d860b8c063ac4ca0629536c09c95820c,lodz,51.75463679,19.55029845,4.0,84.35,4.0,4.0,blockOfFlats,1979.0,7.22,sale,675000
9139d5fb53838af29aaaba9a324b4dc5,lodz,51.79679871,19.39730072,2.0,36.0,2.0,3.0,blockOfFlats,1970.0,4.3,sale,319000
d2c002cb8dff33ee8fa0e4be67fefa00,lodz,51.736,19.40814,2.0,38.49,3.0,4.0,blockOfFlats,2023.0,5.99,sale,345000
580a89e53b98911fbac2efe585d1170f,lodz,51.7373,19.48858,3.0,57.0,3.0,4.0,blockOfFlats,1980.0,5.44,sale,389000
c810fe868c47faefed3fa2bca6385600,lodz,51.7567708,19.4547534,6.0,121.09,3.0,3.0,tenement,1913.0,2.75,sale,725000
4189cdd8efa13cde785a66daffd5a1e8,lodz,51.78366597,19.4314456,2.0,53.0,2.0,4.0,blockOfFlats,1959.0,1.62,sale,460000
5098e99d4a326a119845c79f1842851c,lodz,51.7785885,19.4855869,3.0,64.0,10.0,10.0,apartmentBuilding,2018.0,2.14,sale,815000
a6c58009f7facc46ada204d631fc24dc,lodz,51.78364,19.43577,2.0,45.0,2.0,4.0,blockOfFlats,1960.0,1.33,sale,380000
f9089759d78b9ad46b7dfe5ed051a476,lodz,51.7364773,19.4752647,2.0,65.66,1.0,3.0,tenement,1928.0,5.2,sale,422000
3b87ad25cf09219564c691e26d407d76,lodz,51.7605607,19.4315651,3.0,48.24,1.0,10.0,blockOfFlats,1971.0,2.82,sale,419000
7f86d25f38a414abc739024fffc9685b,lodz,51.79895,19.46253,3.0,57.0,3.0,10.0,blockOfFlats,1975.0,2.01,sale,439000
42b5562d3d1567244581a7807806bc46,lodz,51.77027,19.47669,1.0,32.13,2.0,11.0,blockOfFlats,1980.0,1.96,sale,300000
1e2e739a23ca9d2c11a7fd8a717f0404,lodz,51.7868,19.4335,4.0,65.5,10.0,11.0,blockOfFlats,1978.0,1.58,sale,450000
5ca944d06dd485dfa6fdb97a13641ee8,lodz,51.78720093,19.47050095,3.0,56.03,4.0,10.0,blockOfFlats,1973.0,1.25,sale,495000
acdca7de0eef1d1cc0f4ad32565c34db,lodz,51.7354,19.5021,2.0,37.1,3.0,4.0,blockOfFlats,1970.0,6.07,sale,258000
5c752e14ea4767c6860a7abc72a151cb,lodz,51.74751,19.48974,3.0,66.88,6.0,6.0,apartmentBuilding,2011.0,4.48,sale,729000
cdfe9a0dfddbc91b501df790e58e7105,lodz,51.7390328,19.4832308,1.0,27.0,11.0,11.0,blockOfFlats,1975.0,5.11,sale,198000
3a3c84c89c1a1c9a3084c34069d9147c,lodz,51.81801,19.43005,1.0,31.0,4.0,10.0,blockOfFlats,1985.0,4.4,sale,259000
98ba8abf73fa64af4988829372416f09,lodz,51.7348,19.457,4.0,99.9,4.0,4.0,blockOfFlats,2017.0,5.2,sale,669000
c9985f91fbe31fdfaf088d8336e12346,lodz,51.78215,19.45408,2.0,36.0,3.0,4.0,blockOfFlats,1970.0,0.09,sale,324000
e6215929207c655038a299bd03477e39,lodz,51.7602157,19.4331002,3.0,48.24,1.0,10.0,blockOfFlats,1971.0,2.8,sale,399000
ea084b6c976e7d585ac4079505d78195,lodz,51.7647,19.4471,4.0,88.46,3.0,4.0,blockOfFlats,1870.0,1.94,sale,450000
9dd517e4cb124fbedae755c837fe1a0a,lodz,51.74115,19.44682,2.0,35.0,3.0,4.0,blockOfFlats,1975.0,4.52,sale,239000
e9333df684ed56b33d4bd9422f64960b,lodz,51.79598273,19.38546181,2.0,36.6,2.0,4.0,blockOfFlats,1965.0,5.03,sale,305000
5518101f660f9048f375ad3b2beec838,lodz,51.7155363,19.47548,3.0,86.05,3.0,3.0,apartmentBuilding,2001.0,7.47,sale,699000
bf803fa59e3321668b19a84587e2b38b,lodz,51.7459,19.46,5.0,106.0,2.0,3.0,tenement,1937.0,3.98,sale,850000
81ccb0255b3cb193b9d2486205a9e1cb,lodz,51.7429,19.4933,2.0,41.0,4.0,4.0,blockOfFlats,1970.0,5.05,sale,266000
bc50e85a071bc1991fd866139f7a9985,lodz,51.7317,19.5045,2.0,46.0,2.0,4.0,blockOfFlats,1970.0,6.51,sale,320000
8ba4b79f328c0cd5962d6150ffa29271,lodz,51.78653,19.42866,1.0,25.0,2.0,10.0,blockOfFlats,1980.0,1.88,sale,247000
0249d03c2969acabefc167fb88c38363,lodz,51.79598273,19.38546181,4.0,74.0,2.0,5.0,apartmentBuilding,2022.0,5.03,sale,795000
9455c6e1ac12e2ca4dbcc17eb41d617a,lodz,51.74713,19.47218,2.0,36.83,2.0,5.0,apartmentBuilding,2023.0,4.01,sale,450000
c6bb53fb0ff6fc545590a652bb11dcae,lodz,51.7283625,19.45971953,3.0,57.61,2.0,4.0,blockOfFlats,1960.0,5.92,sale,499000
95c74168d1edcf448bc60793cc6bff11,lodz,51.74649811,19.42340088,3.0,53.85,2.0,4.0,blockOfFlats,1972.0,4.45,sale,355000
aae7866ff99c9373fcaf534775aef092,lodz,51.7557,19.5506,5.0,84.35,4.0,4.0,blockOfFlats,1979.0,7.19,sale,675000
6e5552dd54177661ec78e41f144287a5,lodz,51.8111,19.4481,2.0,59.0,2.0,5.0,apartmentBuilding,2011.0,3.32,sale,610000
9bce07e98d4530d356084cbd52b3d816,lodz,51.74924,19.40405,3.0,57.24,3.0,10.0,blockOfFlats,1975.0,5.01,sale,600000
723af14cd07723ba40607ca2b3bc6784,lodz,51.7709492,19.4617189,3.0,73.0,1.0,4.0,apartmentBuilding,2016.0,1.27,sale,919000
bd843d618b33a6ca1f482c844678fc43,lodz,51.7603,19.5264,2.0,44.5,2.0,4.0,blockOfFlats,1980.0,5.46,sale,355000
243176d3b1f4a8ed4bb494a2a1d9b981,lodz,51.7266,19.4246,3.0,80.0,2.0,3.0,blockOfFlats,1996.0,6.45,sale,635000
97045fc1362012d31eecb74f22f8e418,lodz,51.74684,19.45947,1.0,25.26,4.0,4.0,tenement,1910.0,3.87,sale,279000
40aaa01e695c5a35bea27f7a64f515b2,lodz,51.7665007,19.46635272,4.0,85.0,5.0,5.0,tenement,1930.0,1.85,sale,799000
b3c3afb730728027dcd7c46aa7dfb39f,lodz,51.7379546,19.4035346,3.0,60.96,1.0,4.0,blockOfFlats,2015.0,5.99,sale,670000
b31c1df2e3d45bd2f7b598a065c053cf,lodz,51.74666854,19.47224059,2.0,42.36,4.0,5.0,apartmentBuilding,2023.0,4.06,sale,399000
33efa7db36ebf0a859aadd8c561943e0,lodz,51.7463,19.5017,2.0,37.0,2.0,4.0,blockOfFlats,1980.0,5.08,sale,299000
7d1ee19d3c09cc4747d31919f3bdc04b,lodz,51.7348519,19.4064073,2.0,39.0,3.0,4.0,apartmentBuilding,2023.0,6.16,sale,345000
43ecf7d6c8fd0403951bf3543c1da4fa,lodz,51.75687,19.47045,5.0,111.05,2.0,4.0,tenement,1900.0,2.94,sale,719000
f2d23bcd9913c21bfdd2d41b24a029df,lodz,51.7175,19.5029,4.0,85.0,1.0,3.0,apartmentBuilding,2011.0,7.85,sale,760000
c0313904ae0683dd097e47d624e622c8,lodz,51.7344402,19.4659336,2.0,53.14,3.0,4.0,blockOfFlats,1935.0,5.29,sale,440000
dfcf54a847f7a8a4722554ab30d06547,lodz,51.7182,19.434,1.0,31.0,1.0,3.0,blockOfFlats,1963.0,7.18,sale,240000
d993730a88726092007aafb4e373ccde,lodz,51.789282,19.44064864,3.0,57.0,8.0,10.0,blockOfFlats,1970.0,1.3,sale,385000
ac205ccdccbc1c92ee159366123bf5f9,lodz,51.76499939,19.47800064,2.0,49.48,3.0,5.0,apartmentBuilding,2009.0,2.43,sale,459999
a1f55ef0c44f6779ce17fe981ff570ad,lodz,51.8004438,19.4722242,3.0,57.0,3.0,10.0,blockOfFlats,1977.0,2.42,sale,439000
a7e0355b6f1c9e146b3d89619a5eb15f,lodz,51.78419,19.3912,3.0,72.0,2.0,5.0,apartmentBuilding,2013.0,4.38,sale,760000
ca9a6789c2aa1abe7d3d3c8c7ee7c96b,lodz,51.7292205,19.4567747,3.0,37.0,11.0,11.0,blockOfFlats,1974.0,5.82,sale,355000
b3cccbf72c6f5177cdd54b0e37c736bb,lodz,51.7500886,19.46145399,3.0,48.29,7.0,7.0,apartmentBuilding,2024.0,3.52,sale,520000
35b7153361fbe3f63679543daf2a3720,lodz,51.76704,19.44341,3.0,72.3,2.0,3.0,tenement,1912.0,1.79,sale,499000
1831354f17688c95433b508e35884600,lodz,51.74737221,19.49792683,2.0,55.0,3.0,6.0,apartmentBuilding,2009.0,4.82,sale,599500
3d248f6277d41c5df8eddc58a91d98fd,lodz,51.74884744,19.49232101,2.0,54.7,3.0,7.0,apartmentBuilding,2009.0,4.46,sale,599000
b3fd39cdbdd5aea05cb072f4ae1a15ba,lodz,51.76196,19.48017,1.0,25.0,1.0,3.0,tenement,1940.0,2.79,sale,245000
c817ffba9c458aec42bb826628d0a361,lodz,51.82844,19.43214,3.0,74.0,2.0,2.0,apartmentBuilding,2018.0,5.45,sale,929000
f7975b75e269c500ee9d6ee12e26118e,lodz,51.7622,19.5395,2.0,58.84,1.0,4.0,apartmentBuilding,1999.0,6.21,sale,559000
313fd2aecff1e0778da75f9252d590a8,lodz,51.7834613,19.45211549,4.0,106.8,1.0,3.0,tenement,1912.0,0.28,sale,599000
5383273df73710fd47052b1d4f6097c1,lodz,51.76359039,19.4576025,3.0,75.32,5.0,6.0,apartmentBuilding,2007.0,2.0,sale,798000
429d5e31a3f46ed1518b5e3ff2dcbeac,lodz,51.7448,19.3863,3.0,76.44,2.0,4.0,blockOfFlats,1993.0,6.23,sale,649000
2bba1e6b9e5261e91e33f462d2566e8c,lodz,51.8064416,19.460037,3.0,57.0,3.0,10.0,blockOfFlats,1970.0,2.8,sale,439000
dd2b1dd7e1c4a57e91f0548db4913a93,lodz,51.74929875,19.4689397,3.0,62.37,1.0,4.0,apartmentBuilding,2023.0,3.71,sale,759000
2744914a6701770f0611a8ea110c6f3d,lodz,51.76974,19.44401,3.0,73.0,2.0,4.0,tenement,1912.0,1.5,sale,499000
40afb982cc86ffa968f32ed1d3b83fb3,lodz,51.74456,19.39056,3.0,76.0,2.0,3.0,blockOfFlats,1993.0,6.03,sale,652000
1ac4975d29efbd461268767a332fba44,lodz,51.7711,19.4453,5.0,100.0,2.0,3.0,tenement,1939.0,1.33,sale,649000
b6160886c80fd414cede591eb654c1e4,lodz,51.78993,19.46673,2.0,37.8,4.0,4.0,blockOfFlats,1960.0,1.25,sale,239000
7a03fc4db7ec743697d8389fea4497da,lodz,51.79383281,19.38213261,2.0,45.0,4.0,4.0,blockOfFlats,1967.0,5.18,sale,370000
2170c40806e2498da15b33d88bf6f7cc,lodz,51.7677254,19.4446233,2.0,40.93,1.0,5.0,apartmentBuilding,2020.0,1.68,sale,419550
4c46a331235ddcaa4f6160cecbde4bf8,lodz,51.7558891,19.4568874,6.0,145.93,3.0,3.0,tenement,1908.0,2.85,sale,850000
865b3289325f31ca5c1f8cd8e5600f36,lodz,51.7998,19.4564,1.0,26.0,1.0,2.0,tenement,1940.0,2.04,sale,194000
9e4e85cf94a50f707e9424a53a6b2423,lodz,51.7998,19.4564,1.0,26.0,1.0,2.0,tenement,1940.0,2.04,sale,196500
a5d968e0d11a77856379bd7f1afdf1be,lodz,51.78015,19.48415,5.0,108.0,3.0,3.0,blockOfFlats,2007.0,2.03,sale,798000
61f68b2e2157d26bbd0545018130898d,lodz,51.731,19.471,2.0,37.56,4.0,4.0,blockOfFlats,1960.0,5.73,sale,262900
522c8f8441433dc5e5abcbe8d0bf3a1f,lodz,51.76409,19.44954,3.0,70.0,3.0,4.0,tenement,1920.0,1.97,sale,435000
ee032e714f5efdd4afed5058a7e0081e,lodz,51.74819423,19.46621243,3.0,61.0,1.0,5.0,apartmentBuilding,2021.0,3.79,sale,756400
c7ada3d4b0f577bd6c03eb416694c4bc,lodz,51.7482985,19.4685328,3.0,73.4,3.0,4.0,apartmentBuilding,2020.0,3.81,sale,849000
28979308ad5d005e4d508857513dbc4b,lodz,51.74812841,19.47464032,3.0,71.38,3.0,3.0,apartmentBuilding,2019.0,3.96,sale,728000
7532b43217cc099534590532000ec898,lodz,51.78474,19.45041,2.0,60.0,5.0,6.0,blockOfFlats,1960.0,0.47,sale,440000
455a8c89e350a9265f577c70d78bde51,lodz,51.73109818,19.47190094,1.0,30.44,3.0,4.0,blockOfFlats,1932.0,5.73,sale,350000
8f89e610225a062c4a9505ec6a65de1c,lodz,51.78993,19.46519,2.0,37.8,4.0,4.0,blockOfFlats,1950.0,1.18,sale,250000
db92e2ec6cba18a33a3829a74cf931ac,lodz,51.75109863,19.46050072,3.0,47.52,7.0,7.0,apartmentBuilding,2023.0,3.4,sale,545000
6d15b7cf81a1b6dc7aac666fb106a925,lodz,51.7789745,19.4806643,1.0,28.71,3.0,4.0,apartmentBuilding,2023.0,1.8,sale,330165
7edf65c664f7385eb865892a85042f40,lodz,51.77170181,19.45809937,4.0,76.36,2.0,4.0,tenement,1910.0,1.11,sale,499000
0648f52b2a08f1318eb4f228d960d521,lodz,51.76985,19.44393,3.0,72.3,2.0,4.0,tenement,1912.0,1.5,sale,499000
1cb569dc1720fdf21f85faf2bc7a53bf,lodz,51.74737221,19.49792683,3.0,100.0,2.0,3.0,tenement,1900.0,4.82,sale,560000
27c8a4980c0e4d7cd97a7d1be6912375,lodz,51.8236815,19.5168368,2.0,39.0,3.0,4.0,apartmentBuilding,2022.0,6.34,sale,355000
8a458b2003d8614e709ff54ddb950d7a,lodz,51.7427,19.4748,2.0,67.3,4.0,4.0,blockOfFlats,1997.0,4.53,sale,547000
81bb5260992eb64fcaf532e2f02b17ab,lodz,51.792543,19.3923181,2.0,45.13,4.0,4.0,blockOfFlats,1969.0,4.47,sale,288000
e28ce086ec86bdaefccd4e11bb5d22dd,lodz,51.761022,19.4921115,3.0,64.0,1.0,6.0,blockOfFlats,2021.0,3.43,sale,690000
559dfce39c56443876b49c2338076dc2,lodz,51.7568,19.4543,4.0,135.85,3.0,3.0,tenement,1920.0,2.75,sale,839000
10d83bfdf74645263e4a9f3ad3a8e90c,lodz,51.7728,19.4713,2.0,61.05,3.0,3.0,tenement,1904.0,1.49,sale,529000
3f2e5a156c5f8c98e4ced8a998d55df5,lodz,51.759748,19.5278854,2.0,44.38,3.0,11.0,blockOfFlats,1980.0,5.58,sale,360000
0ec09dd980e41d61866220af08c14890,lodz,51.76399994,19.46629906,3.0,81.45,2.0,3.0,tenement,1882.0,2.1,sale,516000
12c944b1d9e6ce904e4606c175e91118,lodz,51.7654501,19.4546546,5.0,103.23,3.0,3.0,tenement,1902.0,1.79,sale,599000
a7f6d3f4ecea4cebad594ea5e5c9c846,lodz,51.7881334,19.4489194,2.0,60.0,5.0,5.0,blockOfFlats,1958.0,0.84,sale,440000
2551423a6f506a897edecbf1d6729087,lodz,51.74648,19.46005,5.0,106.1,2.0,4.0,tenement,1935.0,3.91,sale,848800
ee529ca439da37e6da3e7daeadf85c45,lodz,51.7199,19.482,5.0,94.45,4.0,5.0,blockOfFlats,1992.0,7.1,sale,629000
109ee1e99737a05b4c9b575bf4ba2814,lodz,51.7885,19.4922,2.0,38.64,3.0,3.0,apartmentBuilding,2021.0,2.69,sale,365000
1204de32594b73ae1f01fed8469a077d,lodz,51.75269425,19.48029662,3.0,61.34,2.0,5.0,apartmentBuilding,2016.0,3.65,sale,668606
b6c42fc7c680b17155a7b8f9569fb0b5,lodz,51.7739,19.4683,4.0,136.34,2.0,4.0,tenement,1936.0,1.26,sale,670000
3a8bab78acac20f8b02c8bc6ade41c82,lodz,51.76254,19.45565,3.0,82.71,1.0,3.0,tenement,1938.0,2.11,sale,595000
852521ec7112c32dec84d4de1d8c632b,lodz,51.7544,19.4598,4.0,98.45,2.0,2.0,tenement,1890.0,3.03,sale,550000
862b3d2fc8fcb1eb03f412af1dd9995d,lodz,51.74658,19.47119,3.0,100.0,2.0,4.0,tenement,1900.0,4.04,sale,560000
dfa56025621a3d0e557775e1ccfac17d,lodz,51.7866021,19.4636348,2.0,47.39,4.0,4.0,blockOfFlats,1956.0,0.83,sale,308000
80812cca41c73f19f32872ac8573f198,lodz,51.7721,19.474,3.0,90.0,1.0,3.0,tenement,1920.0,1.69,sale,480000
5cae16ee7d52d3133a48bdf1ac53e9cb,lodz,51.75591,19.45687,6.0,134.0,2.0,4.0,tenement,1890.0,2.85,sale,825000
923dd178d1f2d93834efcf1ffeea1113,katowice,50.2106163925585,18.9965774335179,4.0,103.21,8.0,8.0,blockOfFlats,1988.0,5.66,sale,699000
4db9a4af3144515f4ab16b51220fe7e8,katowice,50.2765562335809,19.0254553978555,3.0,93.0,3.0,3.0,blockOfFlats,2011.0,1.96,sale,649000
31ab1ca01eecbcc4a5f07f013b2e81f9,katowice,50.2437672608408,19.0156612211455,3.0,61.0,1.0,3.0,apartmentBuilding,2022.0,1.75,sale,885000
c5ed146a28fa28d1ee61d09ca0476d3e,katowice,50.28555556,19.01194444,3.0,72.0,3.0,4.0,blockOfFlats,1980.0,2.97,sale,719000
170ca94d7b35b52fba9ee4fd478c5243,katowice,50.2738434804592,19.0237330840253,4.0,98.2,3.0,15.0,apartmentBuilding,2024.0,1.64,sale,830000
8fec0a9229f86450f5908be57cee95e8,katowice,50.2551209903127,19.0392315154465,3.0,49.53,6.0,6.0,blockOfFlats,1990.0,1.47,sale,570000
1e7f5fd55e8fd526d0b647e76a58035f,katowice,50.26591,18.97608,3.0,75.18,7.0,10.0,blockOfFlats,1978.0,3.18,sale,629000
d36833f8741eb2540476574d47dad02d,katowice,50.2056,18.9687,3.0,81.13,1.0,1.0,blockOfFlats,2017.0,6.99,sale,1019000
e21e99d4176641cd478f6ec1e1c39f9e,katowice,50.2437,19.028,2.0,46.53,4.0,9.0,apartmentBuilding,2023.0,1.84,sale,539500
e8610eb77141442dec495a4038876ff9,katowice,50.2840745,19.01733398,4.0,68.46,3.0,6.0,apartmentBuilding,2024.0,2.76,sale,949000
7870a0b1049981f3fee007dd325a38c0,katowice,50.1989,18.9858,2.0,50.0,1.0,4.0,apartmentBuilding,2019.0,7.14,sale,595000
5520b57877f10c9b679030a850de0545,katowice,50.2696503,19.0469912,2.0,50.77,4.0,4.0,blockOfFlats,1990.0,2.26,sale,365000
d1b1a6d2858852e63ea0cd4935010247,katowice,50.2317,18.9642,4.0,88.46,1.0,4.0,apartmentBuilding,2019.0,5.0,sale,885000
06950f3ff8c8e120b56ce2dd58d365be,katowice,50.2757,19.0228,2.0,35.72,2.0,10.0,apartmentBuilding,2023.0,1.83,sale,499000
f1238cfd0a3b5568c23d23ab5af7972f,katowice,50.2826,18.9641,2.0,39.0,2.0,19.0,blockOfFlats,1970.0,4.72,sale,389000
c46211a0710952390e59f9206c50359b,katowice,50.2391,19.005,5.0,108.0,2.0,3.0,apartmentBuilding,2000.0,2.48,sale,1099000
6eecce64903baf65b02cf8dd7fd15a25,katowice,50.2708942,19.0009671,2.0,55.55,5.0,5.0,apartmentBuilding,2014.0,1.85,sale,669000
d477a1f2bd1c2b3c9af9411cafa5328b,katowice,50.2739,18.9992,3.0,78.0,3.0,10.0,blockOfFlats,2011.0,2.17,sale,529000
5ebadf6c9223ccf968b3840cba20b37b,katowice,50.2739,18.9992,3.0,94.0,4.0,10.0,blockOfFlats,2011.0,2.17,sale,739000
6b65b61e17053a7b4216a2b2471ed2b5,katowice,50.2649,19.0238,4.0,81.13,1.0,1.0,blockOfFlats,2017.0,0.69,sale,1019000
ee413f9c89533601344940a069f1f340,katowice,50.26322913,19.02132511,3.0,83.0,4.0,5.0,blockOfFlats,2024.0,0.45,sale,850000
43b0209bd27a23c90f89f3cdf4a93509,katowice,50.269484,19.034157,3.0,55.0,1.0,10.0,blockOfFlats,1980.0,1.53,sale,429000
532c52f96e0c99e1977fe4e9ee67a27a,katowice,50.27745905,19.06896006,2.0,32.43,2.0,2.0,tenement,1920.0,4.04,sale,199000
96b1ab94ec351c8a31c7ddb12544b1dc,katowice,50.2535,19.0187,5.0,94.22,1.0,4.0,tenement,1908.0,0.65,sale,994000
3503e24f7b6da95057abd00b2364a91e,katowice,50.2613814,19.061736,4.0,70.0,10.0,10.0,blockOfFlats,1980.0,3.0,sale,480000
a41c0f0962f0cda7afec175df4af9ea5,katowice,50.2671,19.0977,3.0,56.66,6.0,6.0,blockOfFlats,1980.0,5.62,sale,397200
96cb6d0921ae54d098d1de47d63c617c,katowice,50.2739,18.9992,4.0,68.14,2.0,6.0,apartmentBuilding,2024.0,2.17,sale,949000
1c555a51618496e3cd1bf994832230e6,katowice,50.26322913,19.02132511,2.0,68.96,4.0,5.0,blockOfFlats,2021.0,0.45,sale,690000
e143a9c5ff703b436ee6ce0f4007625e,katowice,50.2437,19.028,4.0,87.09,2.0,9.0,apartmentBuilding,2023.0,1.84,sale,957000
dbfbf11e6a270e22ef86a602c2f1198a,katowice,50.2005,18.9844,3.0,70.9,3.0,3.0,apartmentBuilding,2009.0,7.01,sale,669000
3e490145337970f5d383b6e7003a11c8,katowice,50.2438,19.0298,2.0,40.85,5.0,7.0,apartmentBuilding,2023.0,1.87,sale,499000
585ce30a3ac69f93188887ef0de7a91a,katowice,50.2437,19.028,2.0,62.0,2.0,7.0,apartmentBuilding,2023.0,1.84,sale,729000
d7213a239e814ae8721d9ea205cee6f3,katowice,50.2952652,19.0045438,3.0,55.66,5.0,6.0,blockOfFlats,2022.0,4.14,sale,595562
8e3453e8f219de2a00ad171687535f4d,katowice,50.2840438,19.0069136,3.0,67.62,1.0,6.0,blockOfFlats,2024.0,2.89,sale,649152
c93ccd7d404d0638ad238f6fd9a8254d,katowice,50.2703163,19.0153634,3.0,48.32,2.0,3.0,blockOfFlats,2024.0,1.26,sale,507360
a8a4e72995fdb4f9a3afb1afde7d838c,katowice,50.2703163,19.0153634,4.0,70.34,3.0,3.0,blockOfFlats,2024.0,1.26,sale,724502
6154933a7c9a4bea728f9722090f8371,katowice,50.224,18.9953,3.0,64.0,7.0,7.0,blockOfFlats,2021.0,4.29,sale,835000
1561e616c505ebb3a480c0eca7c4bd4f,katowice,50.25398865,19.00778532,3.0,48.25,3.0,5.0,apartmentBuilding,2022.0,1.03,sale,680000
e03fcb018274059d0a16975cc385a4d3,katowice,50.269726,19.0107264,2.0,49.4,1.0,2.0,blockOfFlats,1980.0,1.32,sale,420000
2d9e0d025335642dc4ede7819d1cbb29,katowice,50.24127677,19.09054756,1.0,34.0,1.0,4.0,blockOfFlats,1980.0,5.43,sale,267000
1aa16d2152d45ca40ed5c944741a7688,katowice,50.2825706,18.9640829,2.0,38.5,4.0,12.0,blockOfFlats,1970.0,4.72,sale,395000
124ac912f68bfb7d891111f2e1b308e3,katowice,50.23592405,19.00508661,3.0,76.0,3.0,4.0,apartmentBuilding,2006.0,2.8,sale,1099000
533d194e9716f9d4e963ddf03ea48a59,katowice,50.2904,19.0055,2.0,38.85,4.0,5.0,apartmentBuilding,2021.0,3.6,sale,412000
8d0c9db3b4169d56c75643c6bd1070f5,katowice,50.2568776,19.0616398,3.0,58.0,10.0,11.0,blockOfFlats,1983.0,3.0,sale,468000
ea304be603b34581f360cafabed9f3f9,katowice,50.20144937,18.98694992,2.0,37.0,5.0,10.0,blockOfFlats,2020.0,6.84,sale,450000
bfbd6897f81ec2f724f1040ad3e307c8,katowice,50.28199,18.973517,4.0,73.0,4.0,13.0,blockOfFlats,1970.0,4.13,sale,700000
d38a361febe08739225695914e1cc7b4,katowice,50.242018,19.078789,2.0,65.0,1.0,2.0,tenement,1912.0,4.63,sale,590000
db65db4e565686f00b18cf517dff22e7,katowice,50.2764889,19.0258816,4.0,116.03,7.0,10.0,apartmentBuilding,2011.0,1.96,sale,1150000
a48ba51e29ca7bd62774f6587fc54424,katowice,50.271309,19.0326323,4.0,70.0,7.0,10.0,blockOfFlats,1979.0,1.62,sale,629000
01b779ade32003bd2dd0eb41f9084fba,katowice,50.27711,18.97532,3.0,56.0,10.0,12.0,blockOfFlats,1982.0,3.72,sale,599000
b3f2b9d7b0defcbc4d2d5f57317b7267,katowice,50.206252,18.9834536,2.0,37.44,2.0,3.0,blockOfFlats,1980.0,6.44,sale,342000
